-3.8,13.2,7.7,-2.7,157.6,3.2
-3.8,13.2,7.7,8.9,138.6,28
-2.5,16.6,9.4,8.9,138.6,28
-2.5,16.6,9.4,-127.3,-371.7,-45.2
6.6,11.9,10.1,-127.3,-371.7,-45.2
6.6,11.9,10.1,54,406.4,25.9
-6.6,5,8.2,54,406.4,25.9
-6.6,5,8.2,27.3,-196.7,46.1
12.5,11,5.5,27.3,-196.7,46.1
12.5,11,5.5,43.2,48.1,-46
-2.4,17.5,7.8,43.2,48.1,-46
-2.4,17.5,7.8,5.9,254.9,10.5
-3.7,16.1,8.3,5.9,254.9,10.5
-3.7,16.1,8.3,-175.3,-373.3,-34.9
8.2,10,10.9,-175.3,-373.3,-34.9
8.2,10,10.9,31.4,383.9,34.3
-10.8,4,7.6,31.4,383.9,34.3
-10.8,4,7.6,19.2,-219.3,46.8
11,10.8,6,19.2,-219.3,46.8
11,10.8,6,13.1,56.7,-58.5
-4,17,8.7,13.1,56.7,-58.5
-4,17,8.7,17.5,231.7,-9.3
-5.1,14.7,9.7,17.5,231.7,-9.3
-5.1,14.7,9.7,-185.1,-369.9,-4.5
9.4,11.7,10.1,-185.1,-369.9,-4.5
9.4,11.7,10.1,55.1,386.8,-0.2
-12.6,7.5,8.1,55.1,386.8,-0.2
-12.6,7.5,8.1,-7.1,-215.1,15.9
11.7,11.4,6.5,-7.1,-215.1,15.9
11.7,11.4,6.5,24.8,27.3,-48.4
-1.8,18.2,8.5,24.8,27.3,-48.4
-1.8,18.2,8.5,66.1,279.9,32.4
-3.5,16.5,8.9,66.1,279.9,32.4
-3.5,16.5,8.9,-121.2,-369.1,-75.1
8.8,10.2,9.3,-121.2,-369.1,-75.1
8.8,10.2,9.3,89.3,395.9,18.5
-10.9,6,7.7,89.3,395.9,18.5
-10.9,6,7.7,41.9,-195,22.6
8.9,12.2,5.2,41.9,-195,22.6
8.9,12.2,5.2,50.4,-27.8,-28.4
-1.4,17.6,8.2,50.4,-27.8,-28.4
-1.4,17.6,8.2,20.8,271.1,52.7
-5.7,13.2,9.7,20.8,271.1,52.7
-5.7,13.2,9.7,-59.5,-378.2,-1.3
13.6,3.4,5.6,-59.5,-378.2,-1.3
13.6,3.4,5.6,-9.5,372.5,56
-13.6,4.9,8,-9.5,372.5,56
-13.6,4.9,8,40.3,-132.2,-1.7
3.4,18.1,9,40.3,-132.2,-1.7
3.4,18.1,9,-28.5,-217.4,-37
1.4,18.2,9.6,-28.5,-217.4,-37
1.4,18.2,9.6,43.4,348,-2.1
-8.6,5.2,6.9,43.4,348,-2.1
-8.6,5.2,6.9,-2.2,-322.5,55.1
15.3,4.6,7.9,-2.2,-322.5,55.1
15.3,4.6,7.9,24.5,208.1,53.7
-7.4,13.1,9.3,24.5,208.1,53.7
-7.4,13.1,9.3,-9.7,37.3,-17.1
-1.3,17.6,9.3,-9.7,37.3,-17.1
-1.3,17.6,9.3,-103.3,-364.3,-47.8
3.9,14.5,10.2,-103.3,-364.3,-47.8
3.9,14.5,10.2,55.4,394,-22.5
-9.6,4.5,6.6,55.4,394,-22.5
-9.6,4.5,6.6,-23.5,-297.6,79.7
14.9,6.3,8.7,-23.5,-297.6,79.7
14.9,6.3,8.7,96.4,161.2,41.4
-5.9,14.6,10.6,96.4,161.2,41.4
-5.9,14.6,10.6,3,155.9,-47.2
-6.3,13.4,10.2,3,155.9,-47.2
-6.3,13.4,10.2,-110,-370.3,-31.2
9.7,8.1,8.8,-110,-370.3,-31.2
9.7,8.1,8.8,33.6,379.8,31
-13.7,5.6,8.5,33.6,379.8,31
-13.7,5.6,8.5,70.5,-181.3,37.8
10.1,11.1,7.9,70.5,-181.3,37.8
10.1,11.1,7.9,-95.8,-129,-5.5
0.5,10.4,10.3,-95.8,-129,-5.5
0.5,10.4,10.3,20.7,277.4,-63.9
-9,7,8.4,20.7,277.4,-63.9
-9,7,8.4,-61.7,-414.1,21.4
14,9.8,10.6,-61.7,-414.1,21.4
14,9.8,10.6,14.5,269.6,-54.3
-8.6,10.8,6.4,14.5,269.6,-54.3
-8.6,10.8,6.4,-57,78.9,-32.6
-2.2,18.4,6.9,-57,78.9,-32.6
-2.2,18.4,6.9,-70.3,-344.4,-2.8
3.6,18.2,9.7,-70.3,-344.4,-2.8
3.6,18.2,9.7,140.4,544.5,-182.3
-12.7,-0.4,5.1,140.4,544.5,-182.3
-12.7,-0.4,5.1,-77.9,-388.6,-33.4
13.4,16.2,3.2,-77.9,-388.6,-33.4
13.4,16.2,3.2,81.3,75,-41.3
-1.4,17.1,13.1,81.3,75,-41.3
-1.4,17.1,13.1,129.2,328.9,-44.6
-7,11.1,14,129.2,328.9,-44.6
-7,11.1,14,-9.9,-424.7,-134.5
15.8,7,7.4,-9.9,-424.7,-134.5
15.8,7,7.4,-97.3,193.9,144
-3.4,9.4,11.8,-97.3,193.9,144
-3.4,9.4,11.8,-55.2,210.8,-11.8
-9,13.1,14.3,-55.2,210.8,-11.8
-9,13.1,14.3,-27.1,-397.8,-1.2
9,4.3,7.8,-27.1,-397.8,-1.2
9,4.3,7.8,30.8,299.6,57.6
-11.9,6.3,11.8,30.8,299.6,57.6
-11.9,6.3,11.8,-96.9,-16.7,-38.2
-6.9,24,8.7,-96.9,-16.7,-38.2
-6.9,24,8.7,-137,-307.3,-122.1
12.2,10.1,1.9,-137,-307.3,-122.1
12.2,10.1,1.9,121.8,317.1,118.6
-11,5.1,13.4,121.8,317.1,118.6
-11,5.1,13.4,-40.1,-25.8,-100.3
-2,18.5,8,-40.1,-25.8,-100.3
-2,18.5,8,-104,-277.4,-93.4
10,15.4,8.2,-104,-277.4,-93.4
10,15.4,8.2,51.1,376.6,56.4
-11.6,2.1,10.8,51.1,376.6,56.4
-11.6,2.1,10.8,-58.3,-125.6,-24.4
0.4,15,8.3,-58.3,-125.6,-24.4
0.4,15,8.3,37.5,-242.8,-25.1
-0.4,15.1,9.3,37.5,-242.8,-25.1
-0.4,15.1,9.3,58.4,399.3,-7.5
-6.3,-2.7,8.3,58.4,399.3,-7.5
-6.3,-2.7,8.3,-45.7,-27.6,38.9
2.3,8,6.4,-45.7,-27.6,38.9
2.3,8,6.4,46.4,-3.9,74.4
0.4,14.6,7.4,46.4,-3.9,74.4
0.4,14.6,7.4,-12.9,356.2,53.9
-6.1,14.6,8.1,-12.9,356.2,53.9
-6.1,14.6,8.1,-112.1,-333.1,-134
7,-2.5,7.9,-112.1,-333.1,-134
7,-2.5,7.9,7.1,143.6,89.1
-2.2,6.9,9.1,7.1,143.6,89.1
-2.2,6.9,9.1,-12.1,18.2,-32.1
3.8,18.1,7.1,-12.1,18.2,-32.1
3.8,18.1,7.1,7.2,-379.6,61.6
13.5,6.7,14.1,7.2,-379.6,61.6
13.5,6.7,14.1,-51.7,372.1,-24
-5.3,12.2,8.1,-51.7,372.1,-24
-5.3,12.2,8.1,-254.1,-72.9,12.1
6.1,15.9,8.8,-254.1,-72.9,12.1
6.1,15.9,8.8,51.9,-375.3,-82.5
10.8,8.4,5.6,51.9,-375.3,-82.5
10.8,8.4,5.6,24.7,489.2,101.2
-9.4,10,12.9,24.7,489.2,101.2
-9.4,10,12.9,14.6,-232.3,-152.5
19.7,16.1,15.1,14.6,-232.3,-152.5
